,Stock,Title,Date/Time Published,Source,Url,Relevant Texts,Sentiment Score,Match Score
236,ALIT,Alight Strengthens Health Cloud Solution Through Expanded Clinical Guidance,2021-12-16T18:56:00.000000Z,thestreet.com,https://www.thestreet.com/press-releases/alight-strengthens-health-cloud-solution-through-expanded-clinical-guidance-15864685,"Alight Solutions (NYSE: ALIT), a leading cloud-based provider of integrated digital human capital and business solutions, is redefining the healthcare benefits experience, driving improvements in care outcomes, and enhancing overall wellbeing through...
Alight Solutions (ALIT) , a leading cloud-based provider of integrated digital human capital and business solutions, is redefining the healthcare benefits experience, driving improvements in care outcomes, and enhancing overall wellbeing through improved clinical guidance solutions that extend throughout a person's entire healthcare journey.
Clinical guidance solutions build on the Alight Total Health solution, which brings together Alight's robust data engine, analytics, personalized support and consumer-centered tools to help individuals make smarter, more cost-effective health decisions for themselves and their families.
Available through the Alight Worklife platform, this powerful suite combines Total Guidance and Clinical Guidance to enable employers to build a healthier workforce by simplifying and improving the way employees make healthcare decisions.
""By bringing clinical healthcare navigation together with Alight's engagement platform, we are changing the way employees engage with healthcare,"" said Kevin Kickhaefer, executive vice president of healthcare navigation at Alight.
To further grow its clinical guidance solutions, Alight added Bipin Mistry, M.D. as chief medical officer. In this role, Dr. Mistry leads Alight's clinical experts to engage and support people through their healthcare experience. Dr. Mistry brings extensive experience as a physician leader in healthcare delivery systems.
About Alight Solutions... With an unwavering belief that a company's success starts with its people, Alight Solutions is a leading cloud-based provider of integrated digital human capital and business solutions.
Leveraging proprietary AI and data analytics, Alight optimizes business process as a service (BPaaS) to deliver superior outcomes for employees and employers across a comprehensive portfolio of services. Alight allows employees to enrich their health, wealth and work while enabling global organizations to achieve a high-performance culture.
Learn how Alight helps organizations of all sizes, including over 70% of the Fortune 100 at alight.com.... View source version on businesswire.com: https://www.businesswire.com/news/home/20211216006004/en/
Alight Strengthens Health Cloud Solution Through Expanded Clinical Guidance",0.71856,72.949036
237,ALK,Spirit Airlines to double flight attendant pay through Jan. 4 -union,2021-12-31T22:07:18.000000Z,financialpost.com,https://financialpost.com/pmn/business-pmn/spirit-airlines-to-double-flight-attendant-pay-through-jan-4-union-2,"Alaska Air Group Inc said while the pandemic had hit its operations, the vast majority of cancellations and delays were due to bad weather.... Advertisement Story continues below This advertisement has not loaded yet, but your article continues below.",-0.3071,24.51597
238,ALK,Spirit Airlines to triple flight attendant pay through Jan. 4 -union By Reuters,2021-12-31T18:16:11.000000Z,investing.com,https://www.investing.com/news/stock-market-news/spirit-airlines-to-triple-flight-attendant-pay-through-jan-4-union-2728195,"Alaska Air (NYSE: ) Group Inc said while the pandemic had hit its operations, the vast majority of cancellations and delays were due to bad weather.... The airline last week agreed to offer some benefits such as instituting pay protections in case of any reassignments on Christmas Eve, Christmas day, and New Year's day, the AFA said.",-0.0516,19.88013
239,ALK,Spirit Airlines triple le salaire des agents de bord jusqu'au 4 janvier - syndicat,2021-12-31T18:12:11.000000Z,zonebourse.com,https://www.zonebourse.com/cours/action/HAWAIIAN-HOLDINGS-INC-3064324/actualite/Spirit-Airlines-triple-le-salaire-des-agents-de-bord-jusqu-au-4-janvier-syndicat-37447552/,"Alaska Air Group Inc a déclaré que si la pandémie avait touché ses opérations, la grande majorité des annulations et des retards étaient dus au mauvais temps.",,28.595882
240,ALKS,"These Healthcare Stocks Lagged This Year, But Might Offer Deep Value",2021-12-17T13:00:38.000000Z,forbes.com,https://www.forbes.com/sites/greatspeculations/2021/12/17/these-healthcare-stocks-lagged-this-year-but-might-offer-deep-value/,"Stocks we picked back then include Novocure (NASDAQ: NVCR), ACADIA (NASDAQ: ACAD), Alexion (NASDAQ: ALXN), and Alkermes (NASDAQ: ALKS).
[12/31/2020] BioMarin, Alkermes, Ionis: Are These Health Care Stocks Set To Outperform In 2021... Our theme of Out Of Favor Health Care Stocks includes health care names that have witnessed strong growth and improving fundamentals over the last few years but have still underperformed over 2020, partly due to Covid-19 related disruptions of the health
Companies in our theme include Neurocrine Biosciences - a biotech company that develops treatments for neurological and endocrine-related diseases and disorders, Ionis Pharmaceuticals - a pharma player engaged in RNA-targeted therapeutics, BioMarin Pharmaceutical - a company focused on enzyme replacement therapies and Alkermes - which focuses on drugs
The stocks we picked back then include Novocure (NASDAQ: NVCR), ACADIA (NASDAQ: ACAD), Alexion (NASDAQ: ALXN), and Alkermes (NASDAQ: ALKS).... [Updated 7/24/2020] Out Of Favor Healthcare Stocks... The performance of the healthcare sector has been mixed this year.
Alkermes ($3 billion, -4% YTD) is a biopharmaceutical company that focuses on drugs for diseases in the central nervous system including schizophrenia, depression, and multiple sclerosis. The company has been seeing steady demand growth, with revenue growing from around $0.6 billion in 2015 to about $1.2 billion in 2019.",0.27524,24.974665
241,ALKS,"Is Progyny, Inc. (PGNY) A Good Stock To Buy?",2021-12-14T23:29:42.000000Z,insidermonkey.com,https://www.insidermonkey.com/blog/is-progyny-inc-pgny-a-good-stock-to-buy-1013500/,"(NYSE:VMI), Hexcel Corporation (NYSE:HXL), The Goodyear Tire & Rubber Company (NASDAQ:GT), Alkermes Plc (NASDAQ:ALKS), and Antero Midstream Corp (NYSE:AM). This group of stocks’ market valuations are closest to PGNY’s market valuation.",0.0,31.225163
242,ALKS,Do Hedge Funds Love Alliance Data Systems Corporation (ADS)?,2021-12-10T18:41:19.000000Z,insidermonkey.com,https://www.insidermonkey.com/blog/do-hedge-funds-love-alliance-data-systems-corporation-ads-2-1012270/,"(NYSE:VMI), Hexcel Corporation (NYSE:HXL), The Goodyear Tire & Rubber Company (NASDAQ:GT), and Alkermes Plc (NASDAQ:ALKS). This group of stocks’ market values resemble ADS’s market value.",0.6249,30.019571
243,ALL,Allstate (LON:ALL) Rating Reiterated by Canaccord Genuity,2021-12-18T07:18:42.000000Z,etfdailynews.com,https://etfdailynews.com/news/allstate-lonall-rating-reiterated-by-canaccord-genuity/,"About Allstate... The Allstate Corporation protects people from life’s uncertainties with a wide array of protection for autos, homes, electronic devices and identity theft with more than 172 million policies in force.",-0.0258,37.713474
244,ALL,Is ResMed Inc. (RMD) A Good Stock To Buy?,2021-12-15T20:38:20.000000Z,insidermonkey.com,https://www.insidermonkey.com/blog/is-resmed-inc-rmd-a-good-stock-to-buy-1013361/,"(NYSE:RSG), SVB Financial Group (NASDAQ:SIVB), The Travelers Companies Inc (NYSE:TRV), Kinder Morgan Inc (NYSE:KMI), The Allstate Corporation (NYSE:ALL), DiDi Global Inc. (NYSE:DIDI), and Manulife Financial Corporation (NYSE:MFC). All of these stocks’ market caps are closest to RMD’s market cap.",0.4939,27.204632
245,ALL,Should I Avoid The Allstate Corporation (ALL)?,2021-12-11T23:53:15.000000Z,insidermonkey.com,https://www.insidermonkey.com/blog/should-i-avoid-the-allstate-corporation-all-1013644/,"In this article, we will take a closer look at hedge fund sentiment towards The Allstate Corporation (NYSE:ALL).... Is The Allstate Corporation (NYSE:ALL) going to take off soon? Money managers were taking a bearish view. The number of long hedge fund bets were cut by 6 lately.
The Allstate Corporation (NYSE:ALL) was in 27 hedge funds’ portfolios at the end of the third quarter of 2021. The all time high for this statistic is 48. Our calculations also showed that ALL isn’t among the 30 most popular stocks among hedge funds (click for Q3 rankings).
With all of this in mind we’re going to analyze the key hedge fund action encompassing The Allstate Corporation (NYSE:ALL).... Do Hedge Funds Think ALL Is A Good Stock To Buy Now?... At Q3’s end, a total of 27 of the hedge funds tracked by Insider Monkey were bullish on this stock, a change of -18% from the previous quarter.
According to publicly available hedge fund and institutional investor holdings data compiled by Insider Monkey, AQR Capital Management, managed by Cliff Asness, holds the largest position in The Allstate Corporation (NYSE:ALL). AQR Capital Management has a $377.1 million position in the stock, comprising 0.7% of its 13F portfolio.
In terms of the portfolio weights assigned to each position Point State Capital allocated the biggest weight to The Allstate Corporation (NYSE:ALL), around 3.67% of its 13F portfolio. Point State Capital is also relatively very bullish on the stock, earmarking 1.06 percent of its 13F equity portfolio to ALL.
Due to the fact that The Allstate Corporation (NYSE:ALL) has faced falling interest from the smart money, logic holds that there were a few hedgies who were dropping their full holdings in the third quarter.
Let’s now review hedge fund activity in other stocks similar to The Allstate Corporation (NYSE:ALL). We will take a look at DiDi Global Inc. (NYSE:DIDI), Manulife Financial Corporation (NYSE:MFC), Xilinx, Inc. (NASDAQ:XLNX), Telefonaktiebolaget LM Ericsson (publ) (NASDAQ:ERIC), Banco Bradesco SA (NYSE:BBD), Nutrien Ltd.
The Allstate Corporation (NYSE:ALL) is not the least popular stock in this group but hedge fund interest is still below average. Our overall hedge fund sentiment score for ALL is 30.2. Stocks with higher number of hedge fund positions relative to other stocks as well as relative to their historical range receive a higher sentiment score.
Follow Allstate Corp (NYSE:ALL) Follow Allstate Corp (NYSE:ALL) We may use your email to send marketing emails about our services. Click here to read our privacy policy.... Suggested Articles:... Disclosure: None. This article was originally published at Insider Monkey.
Should I Avoid The Allstate Corporation (ALL)?",0.18444,157.99324
246,ALLE,Allegion (NYSE:ALLE) Earns Buy Rating from Analysts at Mizuho,2021-12-20T07:38:45.000000Z,etfdailynews.com,https://etfdailynews.com/news/allegion-nysealle-earns-buy-rating-from-analysts-at-mizuho/,"Mizuho began coverage on shares of Allegion (NYSE:ALLE) in a research report released on Thursday, Price Targets.com reports. The firm issued a buy rating and a $170.00 price objective on the scientific and technical instruments company’s stock.... ALLE has been the subject of several other reports.
Atlantic Securities assumed coverage on Allegion in a research report on Monday, November 29th. They issued an overweight rating and a $155.00 target price for the company. Wells Fargo & Company initiated coverage on Allegion in a research report on Thursday, October 7th. They issued an overweight rating and a $159.00 target price for the company.
Baird decreased their price target on Allegion from $154.00 to $148.00 and set a neutral rating for the company in a research note on Monday, October 4th. Bank of America cut Allegion from a buy rating to a neutral rating and decreased their price target for the company from $163.00 to $142.00 in a research note on Wednesday, December 8th.
Finally, Morgan Stanley increased their price target on Allegion from $137.00 to $146.00 and gave the company an equal weight rating in a research note on Friday, October 22nd. Four analysts have rated the stock with a hold rating and seven have given a buy rating to the company.
Allegion has a twelve month low of $106.52 and a twelve month high of $148.70. The company has a market cap of $11.47 billion, a P/E ratio of 25.13, a P/E/G ratio of 3.64 and a beta of 1.13. The business has a fifty day simple moving average of $131.20 and a 200 day simple moving average of $135.87.
Allegion (NYSE:ALLE) last announced its quarterly earnings data on Wednesday, October 20th. The scientific and technical instruments company reported $1.56 earnings per share for the quarter, topping the consensus estimate of $1.29 by $0.27. Allegion had a return on equity of 62.97% and a net margin of 16.06%.
Allworth Financial LP lifted its holdings in shares of Allegion by 7.2% in the third quarter. Allworth Financial LP now owns 1,191 shares of the scientific and technical instruments company’s stock valued at $157,000 after purchasing an additional 80 shares in the last quarter.
Daiwa Securities Group Inc. lifted its holdings in Allegion by 1.8% during the second quarter. Daiwa Securities Group Inc. now owns 4,817 shares of the scientific and technical instruments company’s stock worth $671,000 after acquiring an additional 86 shares during the period.
Telemus Capital LLC boosted its position in Allegion by 1.1% in the second quarter. Telemus Capital LLC now owns 8,701 shares of the scientific and technical instruments company’s stock worth $1,212,000 after purchasing an additional 95 shares during the last quarter.
About Allegion... Allegion Plc provides security products and solutions that keep people safe, secure and productiv. It operates through the following three geographic segments: Americas; Middle East, India, and Africa (EMEIA); and Asia Pacific.
Allegion (NYSE:ALLE) Earns Buy Rating from Analysts at Mizuho",0.295627,105.57373
